lag_1,lag_2,lag_3,lag_4,lag_96,rolling_std_4,bot_score
0.820622,0.838732,0.851475,0.830368,0.859401,0.012937868484285662,0.8316
0.8316,0.820622,0.838732,0.851475,0.873768,0.007476660278269253,0.831609
0.831609,0.8316,0.820622,0.838732,0.875569,0.005284768892767904,0.825822
0.825822,0.831609,0.8316,0.820622,0.847526,0.003928223294311476,0.82402
0.82402,0.825822,0.831609,0.8316,0.864535,0.003616647100556292,0.823926
0.823926,0.82402,0.825822,0.831609,0.860166,0.002959843858487681,0.830246
0.830246,0.823926,0.82402,0.825822,0.835736,0.004978559999300671,0.834074
0.834074,0.830246,0.823926,0.82402,0.847984,0.011535491793446302,0.850915
0.850915,0.834074,0.830246,0.823926,0.840077,0.015079865834393955,0.81418
0.81418,0.850915,0.834074,0.830246,0.864974,0.015429767917891173,0.825943
0.825943,0.81418,0.850915,0.834074,0.846845,0.016395906257355614,0.842046
0.842046,0.825943,0.81418,0.850915,0.838032,0.020760316800730035,0.862061
0.862061,0.842046,0.825943,0.81418,0.827268,0.014812646587180603,0.845491
0.845491,0.862061,0.842046,0.825943,0.838947,0.011380578760184373,0.864451
0.864451,0.845491,0.862061,0.842046,0.835091,0.008644274463487742,0.853519
0.853519,0.864451,0.845491,0.862061,0.89901,0.009013047999989145,0.86362
0.86362,0.853519,0.864451,0.845491,0.915562,0.006607433616778575,0.86924
0.86924,0.86362,0.853519,0.864451,0.925112,0.007299831984376464,0.855499
0.855499,0.86924,0.86362,0.853519,0.881367,0.0060681414507909705,0.867261
0.867261,0.855499,0.86924,0.86362,0.927521,0.010454663118284909,0.881031
0.881031,0.867261,0.855499,0.86924,0.925569,0.010503007898541633,0.870332
0.870332,0.881031,0.867261,0.855499,0.911529,0.0069388396244272465,0.880172
0.880172,0.870332,0.881031,0.867261,0.918363,0.008445451359571074,0.891001
0.891001,0.880172,0.870332,0.881031,0.896023,0.0166968150930105,0.85169
0.85169,0.891001,0.880172,0.870332,0.894324,0.01700456321109658,0.866729
0.866729,0.85169,0.891001,0.880172,0.898544,0.0181310963333767,0.886109
0.886109,0.866729,0.85169,0.891001,0.912089,0.014147044576524045,0.865609
0.865609,0.886109,0.866729,0.85169,0.925084,0.011090131769588422,0.861081
0.861081,0.865609,0.886109,0.866729,0.921098,0.016390839504639924,0.895435
0.895435,0.861081,0.865609,0.886109,0.89635,0.015487299772723163,0.879556
0.879556,0.895435,0.861081,0.865609,0.908831,0.015609803145785993,0.865039
0.865039,0.879556,0.895435,0.861081,0.884205,0.012415855035003063,0.880517
0.880517,0.865039,0.879556,0.895435,0.881675,0.00895935462706631,0.886016
0.886016,0.880517,0.865039,0.879556,0.850765,0.019516832963288527,0.911949
0.911949,0.886016,0.880517,0.865039,0.880741,0.01637782387611116,0.874897
0.874897,0.911949,0.886016,0.880517,0.892625,0.015970218428904486,0.883458
0.883458,0.874897,0.911949,0.886016,0.90197,0.022180708322028193,0.859046
0.859046,0.883458,0.874897,0.911949,0.92205,0.010398592256495684,0.877306
0.877306,0.859046,0.883458,0.874897,0.873376,0.011699249758716918,0.862425
0.862425,0.877306,0.859046,0.883458,0.924533,0.01302143029458909,0.886912
0.886912,0.862425,0.877306,0.859046,0.904042,0.011856878762987364,0.863041
0.863041,0.886912,0.862425,0.877306,0.887668,0.014946409030829493,0.890123
0.890123,0.863041,0.886912,0.862425,0.893027,0.012359926779726827,0.874804
0.874804,0.890123,0.863041,0.886912,0.876904,0.01155669841478046,0.869473
0.869473,0.874804,0.890123,0.863041,0.900644,0.009072815820728771,0.873357
0.873357,0.869473,0.874804,0.890123,0.879686,0.002257145154876054,0.872209
0.872209,0.873357,0.869473,0.874804,0.92304,0.010672256755260335,0.892774
0.892774,0.872209,0.873357,0.869473,0.911277,0.009482815453064548,0.881339
0.881339,0.892774,0.872209,0.873357,0.877586,0.011848282266508987,0.865422
0.865422,0.881339,0.892774,0.872209,0.897638,0.015282991515631268,0.859083
0.859083,0.865422,0.881339,0.892774,0.900103,0.020507606318554028,0.832123
0.832123,0.859083,0.865422,0.881339,0.909065,0.016832775825754886,0.86952
0.86952,0.832123,0.859083,0.865422,0.878034,0.015757680611375047,0.853137
0.853137,0.86952,0.832123,0.859083,0.873273,0.016744019559236996,0.86517
0.86517,0.853137,0.86952,0.832123,0.865161,0.01634855339931249,0.892224
0.892224,0.86517,0.853137,0.86952,0.866505,0.019394867516953913,0.891057
0.891057,0.892224,0.86517,0.853137,0.875906,0.012544310592863553,0.885204
0.885204,0.891057,0.892224,0.86517,0.886725,0.007261523393905803,0.876335
0.876335,0.885204,0.891057,0.892224,0.847806,0.012939892657986297,0.861324
0.861324,0.876335,0.885204,0.891057,0.904612,0.010874946758498613,0.865095
0.865095,0.861324,0.876335,0.885204,0.86306,0.006580460014326981,0.86433
0.86433,0.865095,0.861324,0.876335,0.861062,0.011773048798003317,0.886903
0.886903,0.86433,0.865095,0.861324,0.897872,0.01049694611145753,0.870482
0.870482,0.886903,0.86433,0.865095,0.893792,0.011875848334617524,0.859727
0.859727,0.870482,0.886903,0.86433,0.884755,0.013741544090827772,0.856376
0.856376,0.859727,0.870482,0.886903,0.877829,0.006295333033298345,0.858495
0.858495,0.856376,0.859727,0.870482,0.876979,0.002421311542008446,0.862173
0.862173,0.858495,0.856376,0.859727,0.896873,0.009237533815913534,0.876858
0.876858,0.862173,0.858495,0.856376,0.854509,0.010027490426330185,0.853575
0.853575,0.876858,0.862173,0.858495,0.86713,0.011865959474485634,0.850289
0.850289,0.853575,0.876858,0.862173,0.871154,0.013803556993282064,0.846004
0.846004,0.850289,0.853575,0.876858,0.89593,0.003465059439138468,0.853053
0.853053,0.846004,0.850289,0.853575,0.852315,0.016429957658701536,0.817438
0.817438,0.853053,0.846004,0.850289,0.893008,0.02154939643973081,0.808682
0.808682,0.817438,0.853053,0.846004,0.863928,0.020711616780605974,0.841981
0.841981,0.808682,0.817438,0.853053,0.874225,0.0327286283295432,0.881777
0.881777,0.841981,0.808682,0.817438,0.871994,0.03106301102061295,0.827166
0.827166,0.881777,0.841981,0.808682,0.864059,0.030925697096698117,0.809093
0.809093,0.827166,0.881777,0.841981,0.878921,0.033843503949552205,0.811725
0.811725,0.809093,0.827166,0.881777,0.897573,0.008812431389801312,0.823506
0.823506,0.811725,0.809093,0.827166,0.87584,0.00978380495171784,0.799748
0.799748,0.823506,0.811725,0.809093,0.882571,0.010146102022447909,0.805704
0.805704,0.799748,0.823506,0.811725,0.879556,0.015158440058262746,0.832272
0.832272,0.805704,0.799748,0.823506,0.891841,0.014213557410090404,0.815487
0.815487,0.832272,0.805704,0.799748,0.91854,0.0119302206287204,0.808448
0.808448,0.815487,0.832272,0.805704,0.862379,0.017409030805397012,0.790226
0.790226,0.808448,0.815487,0.832272,0.85759,0.01874500954920708,0.773861
0.773861,0.790226,0.808448,0.815487,0.869053,0.014337571028589312,0.795743
0.795743,0.773861,0.790226,0.808448,0.866738,0.009884755649474886,0.793353
0.793353,0.795743,0.773861,0.790226,0.84087,0.010191209594539258,0.793241
0.793241,0.793353,0.795743,0.773861,0.813882,0.0012001739803821092,0.794772
0.794772,0.793241,0.793353,0.795743,0.859195,0.002526654837234937,0.798646
0.798646,0.794772,0.793241,0.793353,0.830368,0.002761299497795991,0.798684
0.798684,0.798646,0.794772,0.793241,0.851475,0.006639354285861334,0.784606
0.784606,0.798684,0.798646,0.794772,0.838732,0.007155556273496729,0.788583
0.788583,0.784606,0.798684,0.798646,0.820622,0.006995001900155433,0.798058
0.798058,0.788583,0.784606,0.798684,0.8316,0.005643570058024997,0.790627
0.790627,0.798058,0.788583,0.784606,0.831609,0.0046208961161777916,0.788051
0.788051,0.790627,0.798058,0.788583,0.825822,0.006731572599810734,0.802698
0.802698,0.788051,0.790627,0.798058,0.82402,0.006445332005918687,0.795556
0.795556,0.802698,0.788051,0.790627,0.823926,0.006913039321928654,0.802371
0.802371,0.795556,0.802698,0.788051,0.830246,0.008331472578915795,0.815515
0.815515,0.802371,0.795556,0.802698,0.834074,0.00885256604982729,0.798236
0.798236,0.815515,0.802371,0.795556,0.850915,0.011206967248840474,0.822265
0.822265,0.798236,0.815515,0.802371,0.81418,0.014617417860778813,0.833103
0.833103,0.822265,0.798236,0.815515,0.825943,0.015317922074048671,0.827324
0.827324,0.833103,0.822265,0.798236,0.842046,0.011068727158832632,0.847853
0.847853,0.827324,0.833103,0.822265,0.862061,0.011971019376672847,0.819529
0.819529,0.847853,0.827324,0.833103,0.845491,0.013255720488402829,0.82008
0.82008,0.819529,0.847853,0.827324,0.864451,0.013229633665248016,0.828389
0.828389,0.82008,0.819529,0.847853,0.853519,0.005301212471373387,0.8295
0.8295,0.828389,0.82008,0.819529,0.86362,0.008484524554544353,0.84073
0.84073,0.8295,0.828389,0.82008,0.86924,0.005709501284410205,0.835344
0.835344,0.84073,0.8295,0.828389,0.855499,0.008131662412037412,0.821761
0.821761,0.835344,0.84073,0.8295,0.867261,0.010129850981957534,0.820136
0.820136,0.821761,0.835344,0.84073,0.881031,0.012400367531514111,0.805032
0.805032,0.820136,0.821761,0.835344,0.870332,0.007580301159361073,0.817345
0.817345,0.805032,0.820136,0.821761,0.880172,0.007283168312390543,0.820491
0.820491,0.817345,0.805032,0.820136,0.891001,0.009119898624251109,0.826727
0.826727,0.820491,0.817345,0.805032,0.85169,0.004976687619957949,0.827707
0.827707,0.826727,0.820491,0.817345,0.866729,0.006112487620980453,0.814554
0.814554,0.827707,0.826727,0.820491,0.886109,0.0091999929166617,0.809018
0.809018,0.814554,0.827707,0.826727,0.865609,0.008216455495930607,0.812164
0.812164,0.809018,0.814554,0.827707,0.861081,0.0031905578926882346,0.816402
0.816402,0.812164,0.809018,0.814554,0.895435,0.003071114930540938,0.811473
0.811473,0.816402,0.812164,0.809018,0.879556,0.004313942464063979,0.8059
0.8059,0.811473,0.816402,0.812164,0.865039,0.006156673256172085,0.82009
0.82009,0.8059,0.811473,0.816402,0.880517,0.013078158671998016,0.835894
0.835894,0.82009,0.8059,0.811473,0.886016,0.012287031791688593,0.818745
0.818745,0.835894,0.82009,0.8059,0.911949,0.008545499453902478,0.817868
0.817868,0.818745,0.835894,0.82009,0.874897,0.010187358915177044,0.812351
0.812351,0.817868,0.818745,0.835894,0.883458,0.005357834948306105,0.82542
0.82542,0.812351,0.817868,0.818745,0.859046,0.006260952716370854,0.825028
0.825028,0.82542,0.812351,0.817868,0.877306,0.011955792431564818,0.841533
0.841533,0.825028,0.82542,0.812351,0.862425,0.007841934216124016,0.827586
0.827586,0.841533,0.825028,0.82542,0.886912,0.007301292185864103,0.833056
0.833056,0.827586,0.841533,0.825028,0.863041,0.0060377173942954,0.837817
0.837817,0.833056,0.827586,0.841533,0.890123,0.005575252243923624,0.840198
0.840198,0.837817,0.833056,0.827586,0.874804,0.002970242975479832,0.836865
0.836865,0.840198,0.837817,0.833056,0.869473,0.002949545431088308,0.833103
0.833103,0.836865,0.840198,0.837817,0.873357,0.004387538945701131,0.830134
0.830134,0.833103,0.836865,0.840198,0.872209,0.009530494788662637,0.851615
0.851615,0.830134,0.833103,0.836865,0.892774,0.010851410492039307,0.848758
0.848758,0.851615,0.830134,0.833103,0.881339,0.009544726467186957,0.842261
0.842261,0.848758,0.851615,0.830134,0.865422,0.006337786541853215,0.837575
0.837575,0.842261,0.848758,0.851615,0.859083,0.005564315733621327,0.849169
0.849169,0.837575,0.842261,0.848758,0.832123,0.004764136298087248,0.843279
0.843279,0.849169,0.837575,0.842261,0.86952,0.004745772715454749,0.844025
0.844025,0.843279,0.849169,0.837575,0.853137,0.015201225959333878,0.815543
0.815543,0.844025,0.843279,0.849169,0.86517,0.016990111035541034,0.813023
0.813023,0.815543,0.844025,0.843279,0.892224,0.017514340067497868,0.803305
0.803305,0.813023,0.815543,0.844025,0.891057,0.005359104177309274,0.8125
0.8125,0.803305,0.813023,0.815543,0.885204,0.025824233509112712,0.758738
0.758738,0.8125,0.803305,0.813023,0.876335,0.07807258412955406,0.642597
0.642597,0.758738,0.8125,0.803305,0.861324,0.0742301473571639,0.781889
0.781889,0.642597,0.758738,0.8125,0.865095,0.08610747451247375,0.849403
0.849403,0.781889,0.642597,0.758738,0.86433,0.08898548681058262,0.802866
0.802866,0.849403,0.781889,0.642597,0.886903,0.03021058157196928,0.832991
0.832991,0.802866,0.849403,0.781889,0.870482,0.01932670465099162,0.825504
0.825504,0.832991,0.802866,0.849403,0.859727,0.012937854210930666,0.824132
0.824132,0.825504,0.832991,0.802866,0.856376,0.008193864264395818,0.841962
0.841962,0.824132,0.825504,0.832991,0.858495,0.015235493786441696,0.856339
0.856339,0.841962,0.824132,0.825504,0.862173,0.017168380789017248,0.818792
0.818792,0.856339,0.841962,0.824132,0.876858,0.018314898243416238,0.819417
0.819417,0.818792,0.856339,0.841962,0.853575,0.017556679460156464,0.832086
0.832086,0.819417,0.818792,0.856339,0.850289,0.010075540361852937,0.839432
0.839432,0.832086,0.819417,0.818792,0.846004,0.014622468852191583,0.806189
0.806189,0.839432,0.832086,0.819417,0.853053,0.015445758303927085,0.83778
0.83778,0.806189,0.839432,0.832086,0.817438,0.015823769027952395,0.819698
0.819698,0.83778,0.806189,0.839432,0.808682,0.014027629910880197,0.8104
0.8104,0.819698,0.83778,0.806189,0.841981,0.012618348184950825,0.833579
0.833579,0.8104,0.819698,0.83778,0.881777,0.016312753589344264,0.847713
0.847713,0.833579,0.8104,0.819698,0.827166,0.018685554070368187,0.809345
0.809345,0.847713,0.833579,0.8104,0.809093,0.02369350869436543,0.794978
0.794978,0.809345,0.847713,0.833579,0.811725,0.02243238787073903,0.811791
0.811791,0.794978,0.809345,0.847713,0.823506,0.032788670547156555,0.869249
0.869249,0.811791,0.794978,0.809345,0.799748,0.03180523565389811,0.826652
0.826652,0.869249,0.811791,0.794978,0.805704,0.025247740352687332,0.849235
0.849235,0.826652,0.869249,0.811791,0.832272,0.022939198518403474,0.818484
0.818484,0.849235,0.826652,0.869249,0.815487,0.024674399788378404,0.873394
0.873394,0.818484,0.849235,0.826652,0.808448,0.022994312795053547,0.856796
0.856796,0.873394,0.818484,0.849235,0.790226,0.024387044996611307,0.833308
0.833308,0.856796,0.873394,0.818484,0.773861,0.02468835808635473,0.817672
0.817672,0.833308,0.856796,0.873394,0.795743,0.01608762157685324,0.836968
0.836968,0.817672,0.833308,0.856796,0.793353,0.009811159564495357,0.819072
0.819072,0.836968,0.817672,0.833308,0.793241,0.008951200049899211,0.828006
0.828006,0.819072,0.836968,0.817672,0.794772,0.00914101852457634,0.817028
0.817028,0.828006,0.819072,0.836968,0.798646,0.0231253102609821,0.866626
0.866626,0.817028,0.828006,0.819072,0.798684,0.025315741247625756,0.864675
0.864675,0.866626,0.817028,0.828006,0.784606,0.02430958767475886,0.865562
0.865562,0.864675,0.866626,0.817028,0.788583,0.005719385711493311,0.854294
0.854294,0.865562,0.864675,0.866626,0.798058,0.0059884644108626275,0.867737
0.867737,0.854294,0.865562,0.864675,0.790627,0.010805967992280296,0.880648
0.880648,0.867737,0.854294,0.865562,0.788051,0.014238765521754368,0.848908
0.848908,0.880648,0.867737,0.854294,0.802698,0.019832495831760933,0.835866
0.835866,0.848908,0.880648,0.867737,0.795556,0.023053244867410155,0.828473
0.828473,0.835866,0.848908,0.880648,0.802371,0.008471042138764737,0.838994
0.838994,0.828473,0.835866,0.848908,0.815515,0.005294740566516802,0.840301
0.840301,0.838994,0.828473,0.835866,0.798236,0.005507608615971375,0.838956
0.838956,0.840301,0.838994,0.828473,0.822265,0.007148399098172276,0.853659
0.853659,0.838956,0.840301,0.838994,0.833103,0.013061041111516741,0.821807
0.821807,0.853659,0.838956,0.840301,0.827324,0.02487598379126633,0.795743
0.795743,0.821807,0.853659,0.838956,0.847853,0.02418586068174231,0.813928
0.813928,0.795743,0.821807,0.853659,0.819529,0.013952030374941304,0.827875
0.827875,0.813928,0.795743,0.821807,0.82008,0.021927753774231354,0.847601
0.847601,0.827875,0.813928,0.795743,0.828389,0.020153293847823668,0.859149
0.859149,0.847601,0.827875,0.813928,0.8295,0.01510445694709829,0.829201
0.829201,0.859149,0.847601,0.827875,0.84073,0.014210539712367834,0.859438
0.859438,0.829201,0.859149,0.847601,0.835344,0.014272166254057174,0.846135
0.846135,0.859438,0.829201,0.859149,0.821761,0.012633284328185224,0.850019
0.850019,0.846135,0.859438,0.829201,0.820136,0.00585841590507126,0.848329
0.848329,0.850019,0.846135,0.859438,0.805032,0.036036597465863726,0.776158
0.776158,0.848329,0.850019,0.846135,0.817345,0.04295432022121421,0.77346
0.77346,0.776158,0.848329,0.850019,0.820491,0.04349760635943028,0.851839
0.851839,0.77346,0.776158,0.848329,0.826727,0.04591644001153936,0.856647
0.856647,0.851839,0.77346,0.776158,0.827707,0.03842751594452464,0.836828
0.836828,0.856647,0.851839,0.77346,0.814554,0.0211416397877917,0.809671
0.809671,0.836828,0.856647,0.851839,0.809018,0.019391044058191167,0.829808
0.829808,0.809671,0.836828,0.856647,0.812164,0.011689401991405614,0.829518
0.829518,0.829808,0.809671,0.836828,0.816402,0.029842911200429693,0.87963
0.87963,0.829518,0.829808,0.809671,0.811473,0.03188280610820666,0.889292
0.889292,0.87963,0.829518,0.829808,0.8059,0.0294665713874821,0.89312
0.89312,0.889292,0.87963,0.829518,0.82009,0.013133370676778928,0.911034
0.911034,0.89312,0.889292,0.87963,0.835894,0.016360112741575557,0.924487
0.924487,0.911034,0.89312,0.889292,0.818745,0.013902057578542107,0.920164
0.920164,0.924487,0.911034,0.89312,0.817868,0.008201939973797848,0.906591
0.906591,0.920164,0.924487,0.911034,0.812351,0.007906360013756582,0.921266
0.921266,0.906591,0.920164,0.924487,0.82542,0.006683383698929603,0.915273
0.915273,0.921266,0.906591,0.920164,0.825028,0.016041104832598265,0.884643
0.884643,0.915273,0.921266,0.906591,0.841533,0.016051825781420413,0.905797
0.905797,0.884643,0.915273,0.921266,0.827586,0.020536774852290565,0.869791
0.869791,0.905797,0.884643,0.915273,0.833056,0.037859568815781376,0.817028
0.817028,0.869791,0.905797,0.884643,0.837817,0.054401971269433747,0.944968
0.944968,0.817028,0.869791,0.905797,0.840198,0.054612959673051034,0.907366
0.907366,0.944968,0.817028,0.869791,0.836865,0.057133026107938384,0.928855
0.928855,0.907366,0.944968,0.817028,0.833103,0.017275899253020543,0.942709
0.942709,0.928855,0.907366,0.944968,0.830134,0.015627149588152884,0.937761
0.937761,0.942709,0.928855,0.907366,0.851615,0.011869312701269471,0.915655
0.915655,0.937761,0.942709,0.928855,0.848758,0.011763989686065453,0.932487
0.932487,0.915655,0.937761,0.942709,0.842261,0.013880177985789482,0.94901
0.94901,0.932487,0.915655,0.937761,0.837575,0.015008665152744394,0.945006
0.945006,0.94901,0.932487,0.915655,0.849169,0.01295791969867315,0.963928
0.963928,0.945006,0.94901,0.932487,0.843279,0.015482692390773564,0.978986
0.978986,0.963928,0.945006,0.94901,0.844025,0.01616704348102508,0.979145
0.979145,0.978986,0.963928,0.945006,0.815543,0.025084325176970568,0.925924
0.925924,0.979145,0.978986,0.963928,0.813023,0.025057482107825498,0.960232
0.960232,0.925924,0.979145,0.978986,0.803305,0.024352533927032544,0.934335
0.934335,0.960232,0.925924,0.979145,0.8125,0.032527983163226575,0.882029
0.882029,0.934335,0.960232,0.925924,0.758738,0.03301890744205715,0.91418
0.91418,0.882029,0.934335,0.960232,0.642597,0.030803116411608905,0.95422
0.95422,0.91418,0.882029,0.934335,0.781889,0.0455902978019139,0.986277
0.986277,0.95422,0.91418,0.882029,0.849403,0.031860959380835524,0.927455
0.927455,0.986277,0.95422,0.91418,0.802866,0.026895527228839977,0.931889
0.931889,0.927455,0.986277,0.95422,0.832991,0.027984771025218555,0.932067
0.932067,0.931889,0.927455,0.986277,0.825504,0.04407682722531653,0.84242
0.84242,0.932067,0.931889,0.927455,0.824132,0.04642537669835057,0.940749
0.940749,0.84242,0.932067,0.931889,0.841962,0.04786667165071222,0.940609
0.940609,0.940749,0.84242,0.932067,0.856339,0.05934492385130472,0.982123
0.982123,0.940609,0.940749,0.84242,0.818792,0.021886632350987943,0.974225
0.974225,0.982123,0.940609,0.940749,0.819417,0.047159725539919865,0.878473
0.878473,0.974225,0.982123,0.940609,0.832086,0.05379887230153785,0.89298
0.89298,0.878473,0.974225,0.982123,0.839432,0.04214333179658549,0.916701
0.916701,0.89298,0.878473,0.974225,0.806189,0.03637523823519341,0.961622
0.961622,0.916701,0.89298,0.878473,0.83778,0.06111768452475111,0.815599
0.815599,0.961622,0.916701,0.89298,0.819698,0.06314940611689843,0.865805
0.865805,0.815599,0.961622,0.916701,0.8104,0.06255204416790575,0.912211
0.912211,0.865805,0.815599,0.961622,0.833579,0.04898497997941397,0.92261
0.92261,0.912211,0.865805,0.815599,0.847713,0.02532574059957638,0.911445
0.911445,0.92261,0.912211,0.865805,0.809345,0.015966340248067354,0.885157
0.885157,0.911445,0.92261,0.912211,0.794978,0.030152019379587027,0.85492
0.85492,0.885157,0.911445,0.92261,0.811791,0.026912179998103296,0.911473
0.911473,0.85492,0.885157,0.911445,0.869249,0.023703642299239457,0.894427
0.894427,0.911473,0.85492,0.885157,0.826652,0.023806640061132124,0.89171
0.89171,0.894427,0.911473,0.85492,0.849235,0.010724701064225566,0.886791
0.886791,0.89171,0.894427,0.911473,0.818484,0.0033352386221943845,0.888844
0.888844,0.886791,0.89171,0.894427,0.873394,0.0020498723538241036,0.889843
0.889843,0.888844,0.886791,0.89171,0.856796,0.00939067553482088,0.869884
0.869884,0.889843,0.888844,0.886791,0.833308,0.0101580526677248,0.874169
0.874169,0.869884,0.889843,0.888844,0.817672,0.008710006328945072,0.880975
0.880975,0.874169,0.869884,0.889843,0.836968,0.01185150540368619,0.896882
0.896882,0.880975,0.874169,0.869884,0.819072,0.021699853225315705,0.845006
0.845006,0.896882,0.880975,0.874169,0.828006,0.02198432248217469,0.881339
0.881339,0.845006,0.896882,0.880975,0.817028,0.024889989920654235,0.898656
0.898656,0.881339,0.845006,0.896882,0.866626,0.02257221044411857,0.868773
0.868773,0.898656,0.881339,0.845006,0.864675,0.012360209882264056,0.886202
0.886202,0.868773,0.898656,0.881339,0.865562,0.016602180077736756,0.862145
0.862145,0.886202,0.868773,0.898656,0.854294,0.012683359160079025,0.857151
0.857151,0.862145,0.886202,0.868773,0.867737,0.013031496444520676,0.862509
0.862509,0.857151,0.862145,0.886202,0.880648,0.008150071548777033,0.845052
0.845052,0.862509,0.857151,0.862145,0.848908,0.010744373876601297,0.870668
0.870668,0.845052,0.862509,0.857151,0.835866,0.014563323624784704,0.879201
0.879201,0.870668,0.845052,0.862509,0.828473,0.019535291933238604,0.838816
0.838816,0.879201,0.870668,0.845052,0.838994,0.019061157091500483,0.847237
0.847237,0.838816,0.879201,0.870668,0.840301,0.01739975150206209,0.855816
0.855816,0.847237,0.838816,0.879201,0.838956,0.01114883791777564,0.86474
0.86474,0.855816,0.847237,0.838816,0.853659,0.007292654226470016,0.858841
0.858841,0.86474,0.855816,0.847237,0.821807,0.004341745146465764,0.855274
0.855274,0.858841,0.86474,0.855816,0.795743,0.00858977991570107,0.844315
0.844315,0.855274,0.858841,0.86474,0.813928,0.016922643299737253,0.821303
0.821303,0.844315,0.855274,0.858841,0.827875,0.018155583989509852,0.863032
0.863032,0.821303,0.844315,0.855274,0.847601,0.01709909575338622,0.845015
0.845015,0.863032,0.821303,0.844315,0.859149,0.017418914324668522,0.849869
0.849869,0.845015,0.863032,0.821303,0.829201,0.009358911795724989,0.841748
0.841748,0.849869,0.845015,0.863032,0.859438,0.0033620068411803804,0.844716
0.844716,0.841748,0.849869,0.845015,0.846135,0.0034465930037467433,0.843867
0.843867,0.844716,0.841748,0.849869,0.850019,0.002865888387591741,0.838284
0.838284,0.843867,0.844716,0.841748,0.848329,0.010294271562386041,0.862071
0.862071,0.838284,0.843867,0.844716,0.776158,0.01050828712255942,0.842681
0.842681,0.862071,0.838284,0.843867,0.77346,0.012591676999780685,0.83329
0.83329,0.842681,0.862071,0.838284,0.851839,0.013338975547874839,0.834298
0.834298,0.83329,0.842681,0.862071,0.856647,0.018641831678605992,0.873077
0.873077,0.834298,0.83329,0.842681,0.836828,0.02656722034136891,0.884979
0.884979,0.873077,0.834298,0.83329,0.809671,0.021758890387997186,0.868689
0.868689,0.884979,0.873077,0.834298,0.829808,0.018079300988983894,0.909018
0.909018,0.868689,0.884979,0.873077,0.829518,0.022931803772279102,0.919277
0.919277,0.909018,0.868689,0.884979,0.87963,0.02183867933278762,0.89817
0.89817,0.919277,0.909018,0.868689,0.889292,0.010773312006234848,0.895892
0.895892,0.89817,0.919277,0.909018,0.89312,0.011143333747148569,0.897143
0.897143,0.895892,0.89817,0.919277,0.911034,0.01249310760647684,0.921985
0.921985,0.897143,0.895892,0.89817,0.924487,0.021251710621351217,0.86995
0.86995,0.921985,0.897143,0.895892,0.920164,0.02165269243459097,0.904668
0.904668,0.86995,0.921985,0.897143,0.906591,0.021695620039929527,0.89564
0.89564,0.904668,0.86995,0.921985,0.921266,0.015751382825548152,0.901363
0.901363,0.89564,0.904668,0.86995,0.915273,0.007502602792830482,0.887537
0.887537,0.901363,0.89564,0.904668,0.884643,0.006879575053517041,0.887061
0.887061,0.887537,0.901363,0.89564,0.905797,0.007817110698140181,0.900261
0.900261,0.887061,0.887537,0.901363,0.869791,0.017770356092858607,0.924991
0.924991,0.900261,0.887061,0.887537,0.817028,0.016646707011709127,0.915049
0.915049,0.924991,0.900261,0.887061,0.944968,0.01055560021980599,0.907711
0.907711,0.915049,0.924991,0.900261,0.907366,0.019146118255415456,0.88034
0.88034,0.907711,0.915049,0.924991,0.928855,0.01930763522548408,0.925504
0.925504,0.88034,0.907711,0.915049,0.942709,0.023125499135160796,0.87697
0.87697,0.925504,0.88034,0.907711,0.937761,0.0226928472633332,0.884205
0.884205,0.87697,0.925504,0.88034,0.915655,0.025526960354044476,0.867662
0.867662,0.884205,0.87697,0.925504,0.932487,0.013426949724971032,0.85309
0.85309,0.867662,0.884205,0.87697,0.94901,0.012926725403863753,0.873021
0.873021,0.85309,0.867662,0.884205,0.945006,0.019702546146803165,0.900215
0.900215,0.873021,0.85309,0.867662,0.963928,0.019335625815238452,0.87724
0.87724,0.900215,0.873021,0.85309,0.978986,0.016996100160535488,0.907664
0.907664,0.87724,0.900215,0.873021,0.979145,0.013326595773751641,0.901344
0.901344,0.907664,0.87724,0.900215,0.925924,0.014518630640214676,0.907898
0.907898,0.901344,0.907664,0.87724,0.960232,0.03444422206384721,0.837015
0.837015,0.907898,0.901344,0.907664,0.934335,0.03425025232389222,0.9066
0.9066,0.837015,0.907898,0.901344,0.882029,0.03330951903360773,0.891066
0.891066,0.9066,0.837015,0.907898,0.91418,0.029824165352952486,0.878669
0.878669,0.891066,0.9066,0.837015,0.95422,0.025780507486282304,0.845892
0.845892,0.878669,0.891066,0.9066,0.986277,0.03561301632245594,0.811706
0.811706,0.845892,0.878669,0.891066,0.927455,0.0400107480757787,0.786996
0.786996,0.811706,0.845892,0.878669,0.931889,0.03329745998696317,0.860717
0.860717,0.786996,0.811706,0.845892,0.932067,0.03583944959584929,0.857001
0.857001,0.860717,0.786996,0.811706,0.84242,0.04140239478178537,0.882412
0.882412,0.857001,0.860717,0.786996,0.940749,0.016436374924748174,0.890758
0.890758,0.882412,0.857001,0.860717,0.940609,0.03355908501931367,0.816057
0.816057,0.890758,0.882412,0.857001,0.982123,0.08788841501728244,0.700504
0.700504,0.816057,0.890758,0.882412,0.974225,0.07828365012089067,0.805816
0.805816,0.700504,0.816057,0.890758,0.878473,0.08385615600290398,0.90534
0.90534,0.805816,0.700504,0.816057,0.89298,0.09121711623008817,0.876708
